
ypr	-0.15	0.01	-0.08
ypr	-0.15	0.01	-0.08
ypr	-0.15	0.01	-0.08
ypr	-0.15	0.01	-0.08
ypr	-0.15	0.01	-0.08
ypr	-0.15	0.01	-0.08
ypr	-0.15	0.01	-0.08
ypr	-0.15	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.01	-0.08
ypr	-0.16	0.02	-0.08
ypr	-0.16	0.02	-0.08
ypr	-0.16	0.02	-0.08
ypr	-0.16	0.02	-0.08
ypr	-0.16	0.02	-0.08
ypr	-0.16	0.02	-0.08
ypr	-0.17	0.01	-0.08
ypr	-0.17	0.01	-0.08
ypr	-0.17	0.01	-0.08
ypr	-0.17	0.01	-0.08
ypr	-0.17	0.01	-0.08
ypr	-0.17	0.01	-0.08
ypr	-0.17	0.01	-0.08
ypr	-0.17	0.01	-0.08
ypr	-0.17	0.02	-0.08
ypr	-0.18	0.02	-0.08
ypr	-0.18	0.02	-0.08
ypr	-0.18	0.02	-0.08
ypr	-0.18	0.02	-0.08
ypr	-0.18	0.02	-0.08
ypr	-0.18	0.02	-0.08
ypr	-0.18	0.02	-0.08
ypr	-0.18	0.02	-0.08
ypr	-0.18	0.02	-0.08
ypr	-0.19	0.02	-0.08
ypr	-0.19	0.02	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.01	-0.08
ypr	-0.19	0.02	-0.08
ypr	-0.19	0.02	-0.08
ypr	-0.20	0.01	-0.08
ypr	-0.20	0.02	-0.08
ypr	-0.20	0.02	-0.08
ypr	-0.20	0.02	-0.08
ypr	-0.20	0.02	-0.08
ypr	-0.20	0.02	-0.08
ypr	-0.20	0.02	-0.08
ypr	-0.20	0.01	-0.08
ypr	-0.20	0.01	-0.08
ypr	-0.21	0.01	-0.08
ypr	-0.21	0.01	-0.08
ypr	-0.21	0.01	-0.08
ypr	-0.21	0.02	-0.08
ypr	-0.21	0.02	-0.08
ypr	-0.21	0.01	-0.08
ypr	-0.21	0.01	-0.08
ypr	-0.21	0.02	-0.08
ypr	-0.21	0.02	-0.08
ypr	-0.21	0.02	-0.08
ypr	-0.21	0.02	-0.08
ypr	-0.21	0.02	-0.08
ypr	-0.21	0.02	-0.08
ypr	-0.21	0.02	-0.08
ypr	-0.21	0.02	-0.08
ypr	-0.21	0.02	-0.08
ypr	-0.21	0.02	-0.08
ypr	-0.21	0.02	-0.08
